,WS_40_kwh_kw
2009-01-01 00:00:00,0.9590036881119202
2009-01-01 01:00:00,0.967456368647623
2009-01-01 02:00:00,0.9788030066168181
2009-01-01 03:00:00,0.978441638151547
2009-01-01 04:00:00,0.9782172854100492
2009-01-01 05:00:00,0.9709255538552121
2009-01-01 06:00:00,0.9637839479446787
2009-01-01 07:00:00,0.9466083400002266
2009-01-01 08:00:00,0.9378691853024858
2009-01-01 09:00:00,0.887003757421064
2009-01-01 10:00:00,0.45563358416300465
2009-01-01 11:00:00,0.3352525399220289
2009-01-01 12:00:00,0.35913014225048945
2009-01-01 13:00:00,0.362950316823208
2009-01-01 14:00:00,0.3305651954502337
2009-01-01 15:00:00,0.21567971836740935
2009-01-01 16:00:00,0.1667832129236852
2009-01-01 17:00:00,0.13914600357036164
2009-01-01 18:00:00,0.10399053608990479
2009-01-01 19:00:00,0.11660574630976915
2009-01-01 20:00:00,0.1634716592915833
2009-01-01 21:00:00,0.24247919659413444
2009-01-01 22:00:00,0.2529979214698877
2009-01-01 23:00:00,0.22942390314489805
2009-01-02 00:00:00,0.10606492236188436
2009-01-02 01:00:00,0.17305771308962106
2009-01-02 02:00:00,0.181410211757408
2009-01-02 03:00:00,0.23562450517929684
2009-01-02 04:00:00,0.3048041052401628
2009-01-02 05:00:00,0.20886415277164636
2009-01-02 06:00:00,0.3548556236503414
2009-01-02 07:00:00,0.18443063260784137
2009-01-02 08:00:00,0.0678818273450625
2009-01-02 09:00:00,0.07494738969839561
2009-01-02 10:00:00,0.011389902994012237
2009-01-02 11:00:00,0.0
2009-01-02 12:00:00,0.0
2009-01-02 13:00:00,0.0
2009-01-02 14:00:00,0.03418943779499066
2009-01-02 15:00:00,0.13658026895588804
2009-01-02 16:00:00,0.301688909646119
2009-01-02 17:00:00,0.42741478978765823
2009-01-02 18:00:00,0.4527017004329327
2009-01-02 19:00:00,0.5495279210037398
2009-01-02 20:00:00,0.5951847565660238
2009-01-02 21:00:00,0.5257096773387563
2009-01-02 22:00:00,0.4642786030883733
2009-01-02 23:00:00,0.2047738330437957
2009-01-03 00:00:00,0.21607416515980923
2009-01-03 01:00:00,0.22556965524659156
2009-01-03 02:00:00,0.10630898321932815
2009-01-03 03:00:00,0.0938692374497292
2009-01-03 04:00:00,0.024610781261702776
2009-01-03 05:00:00,0.0005539417157882453
2009-01-03 06:00:00,0.05015165290631068
2009-01-03 07:00:00,0.02588302590464401
2009-01-03 08:00:00,0.007116307578743101
2009-01-03 09:00:00,0.007163277259922923
2009-01-03 10:00:00,0.015470123321037295
2009-01-03 11:00:00,8.316558682709932e-05
2009-01-03 12:00:00,0.00030292453433454036
2009-01-03 13:00:00,0.0412779408027904
2009-01-03 14:00:00,0.0655458815802952
2009-01-03 15:00:00,0.13470645125846448
2009-01-03 16:00:00,0.21530301302714738
2009-01-03 17:00:00,0.22810852468592255
2009-01-03 18:00:00,0.28504844054583395
2009-01-03 19:00:00,0.4846149326978598
2009-01-03 20:00:00,0.427495247111357
2009-01-03 21:00:00,0.30949506372866054
2009-01-03 22:00:00,0.14043741733504508
2009-01-03 23:00:00,0.07303571992894244
2009-01-04 00:00:00,0.04615020780989958
2009-01-04 01:00:00,0.024670424815523326
2009-01-04 02:00:00,0.0
2009-01-04 03:00:00,0.0
2009-01-04 04:00:00,0.0009301717109873892
2009-01-04 05:00:00,0.00507247259769231
2009-01-04 06:00:00,0.0018853076362800598
2009-01-04 07:00:00,0.0
2009-01-04 08:00:00,0.0
2009-01-04 09:00:00,0.0
2009-01-04 10:00:00,0.0
2009-01-04 11:00:00,0.0
2009-01-04 12:00:00,0.0
2009-01-04 13:00:00,0.0
2009-01-04 14:00:00,0.0
2009-01-04 15:00:00,0.0009931634988534451
2009-01-04 16:00:00,0.34715863708592043
2009-01-04 17:00:00,0.6700605697277484
2009-01-04 18:00:00,0.5627688933645287
2009-01-04 19:00:00,0.7352276773123548
2009-01-04 20:00:00,0.5422661843938728
2009-01-04 21:00:00,0.6164799086300266
2009-01-04 22:00:00,0.6500292679141405
2009-01-04 23:00:00,0.4283492785651163
2009-01-05 00:00:00,0.2973538016149894
2009-01-05 01:00:00,0.25945051687150655
2009-01-05 02:00:00,0.20174562478352023
2009-01-05 03:00:00,0.12236150266327739
2009-01-05 04:00:00,0.20083143578930757
2009-01-05 05:00:00,0.2873501920023482
2009-01-05 06:00:00,0.5020787489749046
2009-01-05 07:00:00,0.5503917822137597
2009-01-05 08:00:00,0.3209356049954543
2009-01-05 09:00:00,0.11101888752873278
2009-01-05 10:00:00,0.01600762716731203
