,WS_40_kwh_kw
2009-01-01 00:00:00,0.9719220396732569
2009-01-01 01:00:00,0.9711965462131643
2009-01-01 02:00:00,0.9660046375807533
2009-01-01 03:00:00,0.9482647126032138
2009-01-01 04:00:00,0.8970778983819047
2009-01-01 05:00:00,0.8272779385686928
2009-01-01 06:00:00,0.9139295162970371
2009-01-01 07:00:00,0.8878665156171998
2009-01-01 08:00:00,0.8263562424824573
2009-01-01 09:00:00,0.7875176695796867
2009-01-01 10:00:00,0.5534757051254993
2009-01-01 11:00:00,0.7482070089745078
2009-01-01 12:00:00,0.5519129838229573
2009-01-01 13:00:00,0.6480846181567251
2009-01-01 14:00:00,0.696268130281517
2009-01-01 15:00:00,0.0026142876474159957
2009-01-01 16:00:00,0.00751702781506002
2009-01-01 17:00:00,0.02615004843641442
2009-01-01 18:00:00,0.20522419511817017
2009-01-01 19:00:00,0.6079901203591191
2009-01-01 20:00:00,0.6123180054271109
2009-01-01 21:00:00,0.5739757857338214
2009-01-01 22:00:00,0.5757217204987407
2009-01-01 23:00:00,0.8082943697348307
2009-01-02 00:00:00,0.8357015343915735
2009-01-02 01:00:00,0.6781893303317676
2009-01-02 02:00:00,0.4391976475126336
2009-01-02 03:00:00,0.4580079122490535
2009-01-02 04:00:00,0.16894399937864304
2009-01-02 05:00:00,0.07307592779362022
2009-01-02 06:00:00,0.024831281119632363
2009-01-02 07:00:00,0.017394364773070933
2009-01-02 08:00:00,0.03269616186646414
2009-01-02 09:00:00,0.04810431924256539
2009-01-02 10:00:00,0.1547308330833473
2009-01-02 11:00:00,0.06594042593088388
2009-01-02 12:00:00,0.12726965189203918
2009-01-02 13:00:00,0.4956649802552321
2009-01-02 14:00:00,0.036067248331337454
2009-01-02 15:00:00,0.15289954607599926
2009-01-02 16:00:00,0.5923203446887296
2009-01-02 17:00:00,0.8160698885577882
2009-01-02 18:00:00,0.7957894943221374
2009-01-02 19:00:00,0.9407493254265747
2009-01-02 20:00:00,0.853051467847728
2009-01-02 21:00:00,0.5373952958972386
2009-01-02 22:00:00,0.7593733085633817
2009-01-02 23:00:00,0.9323393165478064
2009-01-03 00:00:00,0.9157135080237915
2009-01-03 01:00:00,0.7674739803093815
2009-01-03 02:00:00,0.6740524892372122
2009-01-03 03:00:00,0.5374761287032578
2009-01-03 04:00:00,0.41597041724076755
2009-01-03 05:00:00,0.2889132295556866
2009-01-03 06:00:00,0.10509931752809988
2009-01-03 07:00:00,0.058638956426246516
2009-01-03 08:00:00,0.02698762432363736
2009-01-03 09:00:00,0.009472684396399856
2009-01-03 10:00:00,0.6333643830403953
2009-01-03 11:00:00,0.7348611330320933
2009-01-03 12:00:00,0.8004464653488224
2009-01-03 13:00:00,0.8475781392315235
2009-01-03 14:00:00,0.887362718737914
2009-01-03 15:00:00,0.6699220080175701
2009-01-03 16:00:00,0.7589804753340232
2009-01-03 17:00:00,0.9036443007856148
2009-01-03 18:00:00,0.9296075878376845
2009-01-03 19:00:00,0.9313478783407374
2009-01-03 20:00:00,0.8440079749380827
2009-01-03 21:00:00,0.7268359604785991
2009-01-03 22:00:00,0.5063518472563272
2009-01-03 23:00:00,0.3150541928323555
2009-01-04 00:00:00,0.08965658263182319
2009-01-04 01:00:00,0.012910206424896358
2009-01-04 02:00:00,0.018422183692477168
2009-01-04 03:00:00,0.022580905481950162
2009-01-04 04:00:00,0.0018702938467881085
2009-01-04 05:00:00,5.701394413977861e-05
2009-01-04 06:00:00,0.0
2009-01-04 07:00:00,0.0
