,WS_40_kwh_kw
2009-01-01 00:00:00,0.10733572650457715
2009-01-01 01:00:00,0.24640941003888964
2009-01-01 02:00:00,0.31435727910034206
2009-01-01 03:00:00,0.17762291189240015
2009-01-01 04:00:00,0.007706693682929277
2009-01-01 05:00:00,0.0
2009-01-01 06:00:00,0.0
2009-01-01 07:00:00,0.0
2009-01-01 08:00:00,0.002508617392394543
2009-01-01 09:00:00,0.00012313701538324356
2009-01-01 10:00:00,0.051339138592028204
2009-01-01 11:00:00,0.029039308176048873
2009-01-01 12:00:00,0.0645263616361419
2009-01-01 13:00:00,0.1629094561080551
2009-01-01 14:00:00,0.250680668510851
2009-01-01 15:00:00,0.25081331727184214
2009-01-01 16:00:00,0.2672094127977209
2009-01-01 17:00:00,0.038240429747811916
2009-01-01 18:00:00,4.388352296829224e-05
2009-01-01 19:00:00,0.5753872097579331
2009-01-01 20:00:00,0.82089518774259
2009-01-01 21:00:00,0.5166902084360773
2009-01-01 22:00:00,0.5410759051785248
2009-01-01 23:00:00,0.7307382679903524
2009-01-02 00:00:00,0.3808438672186208
2009-01-02 01:00:00,0.09294640727680827
2009-01-02 02:00:00,0.406280304388942
2009-01-02 03:00:00,0.4514950557995153
2009-01-02 04:00:00,0.30121434781354556
2009-01-02 05:00:00,0.17238852794482182
2009-01-02 06:00:00,0.09562542457895624
2009-01-02 07:00:00,0.06608291767950081
2009-01-02 08:00:00,0.04879062143914961
2009-01-02 09:00:00,0.020954293366012455
2009-01-02 10:00:00,0.00048408441828340295
2009-01-02 11:00:00,0.0
2009-01-02 12:00:00,0.07978037857162941
2009-01-02 13:00:00,0.04953097337374854
2009-01-02 14:00:00,0.3595000582882628
2009-01-02 15:00:00,0.26765552788866986
2009-01-02 16:00:00,0.42080495285606423
2009-01-02 17:00:00,0.3123521440274445
2009-01-02 18:00:00,0.06941109868536972
2009-01-02 19:00:00,0.01656564305385786
2009-01-02 20:00:00,0.019529716795812786
2009-01-02 21:00:00,0.00031278700507491827
2009-01-02 22:00:00,0.1562290104963795
2009-01-02 23:00:00,0.01896850174567449
2009-01-03 00:00:00,0.33315996862609565
2009-01-03 01:00:00,0.424181339045579
2009-01-03 02:00:00,0.5062646095575676
2009-01-03 03:00:00,0.8452317860694767
2009-01-03 04:00:00,0.9088393027420866
2009-01-03 05:00:00,0.7326636833169763
2009-01-03 06:00:00,0.22631841384032012
2009-01-03 07:00:00,0.06535412761256493
2009-01-03 08:00:00,0.04806462809883141
2009-01-03 09:00:00,0.01597498120009315
2009-01-03 10:00:00,0.13907443184615503
2009-01-03 11:00:00,0.04787278893589103
2009-01-03 12:00:00,0.0751331683527286
2009-01-03 13:00:00,0.2797863692743254
2009-01-03 14:00:00,0.13168482655522834
2009-01-03 15:00:00,0.2665113830123606
2009-01-03 16:00:00,0.15825132724592245
2009-01-03 17:00:00,0.19874458814947235
2009-01-03 18:00:00,0.20186613608781612
2009-01-03 19:00:00,0.13085244342590022
2009-01-03 20:00:00,0.32261029245490264
2009-01-03 21:00:00,0.23337010149408066
2009-01-03 22:00:00,0.09606491146020066
2009-01-03 23:00:00,0.19020411705891788
2009-01-04 00:00:00,0.05052140513192188
2009-01-04 01:00:00,0.05381489445346237
2009-01-04 02:00:00,0.22556030349164619
2009-01-04 03:00:00,0.41824166654421746
2009-01-04 04:00:00,0.6973886944214733
2009-01-04 05:00:00,0.7073695087070859
2009-01-04 06:00:00,0.22774318651259162
2009-01-04 07:00:00,0.003386041203167439
2009-01-04 08:00:00,0.0
2009-01-04 09:00:00,0.0016043073787981271
2009-01-04 10:00:00,0.007595910086898505
2009-01-04 11:00:00,0.006184370259885192
2009-01-04 12:00:00,0.09266899798444928
2009-01-04 13:00:00,0.054550550467042144
2009-01-04 14:00:00,0.2580897403216448
2009-01-04 15:00:00,0.06811666748563623
2009-01-04 16:00:00,0.282253239255702
2009-01-04 17:00:00,0.573057321869782
2009-01-04 18:00:00,0.2022961778828522
2009-01-04 19:00:00,0.06710289533426106
2009-01-04 20:00:00,0.0193067265397861
2009-01-04 21:00:00,0.010528797420321107
2009-01-04 22:00:00,0.0
2009-01-04 23:00:00,0.015580872762402297
2009-01-05 00:00:00,0.0019996914063417914
2009-01-05 01:00:00,0.0
2009-01-05 02:00:00,0.0
2009-01-05 03:00:00,0.0
2009-01-05 04:00:00,0.0
2009-01-05 05:00:00,0.0008333719107124209
2009-01-05 06:00:00,0.000904801884239614
2009-01-05 07:00:00,0.003905087954821587
2009-01-05 08:00:00,0.0014267363770323993
2009-01-05 09:00:00,0.0008202495287793875
2009-01-05 10:00:00,0.00042913186887025837
2009-01-05 11:00:00,0.000388304261418879
2009-01-05 12:00:00,0.0006662783492782712
2009-01-05 13:00:00,0.08462143733494068
2009-01-05 14:00:00,0.014207546207210006
2009-01-05 15:00:00,0.051806920749217875
2009-01-05 16:00:00,0.13565081274229837
2009-01-05 17:00:00,0.15636389397178482
2009-01-05 18:00:00,0.19584276221002772
2009-01-05 19:00:00,0.18662651576191772
2009-01-05 20:00:00,0.2675504113324741
2009-01-05 21:00:00,0.17022856679695023
2009-01-05 22:00:00,0.04001700362303889
2009-01-05 23:00:00,0.09861356687071968
2009-01-06 00:00:00,0.316791363563156
2009-01-06 01:00:00,0.4888917775898376
2009-01-06 02:00:00,0.6801803774142074
2009-01-06 03:00:00,0.5622219774814894
2009-01-06 04:00:00,0.4811689289082909
2009-01-06 05:00:00,0.35426117557361636
2009-01-06 06:00:00,0.5121154864317448
2009-01-06 07:00:00,0.43126984726426926
2009-01-06 08:00:00,0.3509836653645396
2009-01-06 09:00:00,0.24078636617819787
2009-01-06 10:00:00,0.1549135354038179
2009-01-06 11:00:00,0.11119886847660065
2009-01-06 12:00:00,0.06591499533768833
2009-01-06 13:00:00,0.05367718649519348
2009-01-06 14:00:00,0.6258118268222232
2009-01-06 15:00:00,0.010383037992773712
2009-01-06 16:00:00,0.016656795183866025
2009-01-06 17:00:00,0.026280199351260723
2009-01-06 18:00:00,0.3209678335285958
2009-01-06 19:00:00,0.4897010876172333
2009-01-06 20:00:00,0.59981229100967
2009-01-06 21:00:00,0.6866520184864469
2009-01-06 22:00:00,0.7983472332189386
2009-01-06 23:00:00,0.6798341787443085
2009-01-07 00:00:00,0.5672810617850346
2009-01-07 01:00:00,0.5635713825017207
2009-01-07 02:00:00,0.3435971737247454
2009-01-07 03:00:00,0.3262334635132167
2009-01-07 04:00:00,0.5336444301771569
2009-01-07 05:00:00,0.5959589462878024
2009-01-07 06:00:00,0.41984931962592675
2009-01-07 07:00:00,0.17243605365336978
2009-01-07 08:00:00,0.029949351788866936
2009-01-07 09:00:00,5.113458108454943e-05
2009-01-07 10:00:00,0.0
2009-01-07 11:00:00,0.0
2009-01-07 12:00:00,0.010363673821846426
2009-01-07 13:00:00,0.0010485190150940418
2009-01-07 14:00:00,0.21135221550345767
2009-01-07 15:00:00,0.05950528426612687
2009-01-07 16:00:00,0.0007312213273105026
2009-01-07 17:00:00,0.0009530872252291441
2009-01-07 18:00:00,0.01808261632561344
2009-01-07 19:00:00,0.0663380297483989
2009-01-07 20:00:00,0.19378069560414266
2009-01-07 21:00:00,0.07890127222719084
2009-01-07 22:00:00,0.034085921738829135
2009-01-07 23:00:00,0.006561140602879524
2009-01-08 00:00:00,0.0
2009-01-08 01:00:00,0.004444715987963379
2009-01-08 02:00:00,0.06288544451856709
2009-01-08 03:00:00,0.13578091172584653
2009-01-08 04:00:00,0.16054011578670274
2009-01-08 05:00:00,0.1321828254134791
2009-01-08 06:00:00,0.06674522409847616
2009-01-08 07:00:00,0.05672647606542491
2009-01-08 08:00:00,0.03408405433880639
2009-01-08 09:00:00,0.05959973391647995
2009-01-08 10:00:00,0.07014882371859812
2009-01-08 11:00:00,0.07295553433172572
2009-01-08 12:00:00,0.08991748680969715
2009-01-08 13:00:00,0.10026131875998305
2009-01-08 14:00:00,0.16174688573189128
2009-01-08 15:00:00,0.23799175352459467
2009-01-08 16:00:00,0.2640344891218425
2009-01-08 17:00:00,0.3249459491274543
2009-01-08 18:00:00,0.45382921554619077
2009-01-08 19:00:00,0.27969438780096095
2009-01-08 20:00:00,0.04096164561040342
2009-01-08 21:00:00,0.016160376945743796
2009-01-08 22:00:00,0.016653498001451612
2009-01-08 23:00:00,0.036880231676472544
2009-01-09 00:00:00,0.05300046062604796
2009-01-09 01:00:00,0.019967467160881044
2009-01-09 02:00:00,0.02016916120118642
2009-01-09 03:00:00,0.06218541010033786
2009-01-09 04:00:00,0.12784996928127218
2009-01-09 05:00:00,0.08578212202262747
2009-01-09 06:00:00,0.031931637268288134
2009-01-09 07:00:00,0.07506716123626972
2009-01-09 08:00:00,0.06141304601863361
2009-01-09 09:00:00,0.05459173462429189
2009-01-09 10:00:00,0.03276613169847053
2009-01-09 11:00:00,0.0003362448329439759
2009-01-09 12:00:00,0.02425483780677569
2009-01-09 13:00:00,0.004406831755146086
2009-01-09 14:00:00,0.0844689630501107
2009-01-09 15:00:00,0.27991393089808525
2009-01-09 16:00:00,0.13876826598242617
2009-01-09 17:00:00,0.13439888715927933
2009-01-09 18:00:00,0.11640936173596346
2009-01-09 19:00:00,0.020170737487707317
2009-01-09 20:00:00,0.060239594395588875
2009-01-09 21:00:00,0.03854914932383549
2009-01-09 22:00:00,0.09989136251886165
2009-01-09 23:00:00,0.2987759727438091
2009-01-10 00:00:00,0.7126941955249486
2009-01-10 01:00:00,0.7352617443448575
2009-01-10 02:00:00,0.618755031607392
2009-01-10 03:00:00,0.29262503197275064
2009-01-10 04:00:00,0.585981558917002
2009-01-10 05:00:00,0.57657996014247
2009-01-10 06:00:00,0.4390690324692388
2009-01-10 07:00:00,0.33316282217198984
2009-01-10 08:00:00,0.16365702307347973
2009-01-10 09:00:00,0.09530470373654162
2009-01-10 10:00:00,0.0016527470128962398
2009-01-10 11:00:00,0.01415576974369532
2009-01-10 12:00:00,0.18878164825534915
2009-01-10 13:00:00,0.17492363684786083
2009-01-10 14:00:00,0.5964141093160246
2009-01-10 15:00:00,0.5706709771866579
2009-01-10 16:00:00,0.5691483265435021
2009-01-10 17:00:00,0.27183332306465363
2009-01-10 18:00:00,0.08052886470309543
2009-01-10 19:00:00,0.0006805513472148777
2009-01-10 20:00:00,0.0006887600796118379
2009-01-10 21:00:00,0.001839217129702568
2009-01-10 22:00:00,0.0006393904463359713
2009-01-10 23:00:00,0.000538421296018362
2009-01-11 00:00:00,0.020654256477460862
2009-01-11 01:00:00,0.0057154629226636895
2009-01-11 02:00:00,0.007288409102091789
2009-01-11 03:00:00,0.0020238207061553
2009-01-11 04:00:00,0.008410812344421446
2009-01-11 05:00:00,0.02051250980424762
2009-01-11 06:00:00,0.015721016661487938
2009-01-11 07:00:00,0.002044827857132256
2009-01-11 08:00:00,0.008261751468190253
2009-01-11 09:00:00,0.0017782983040070532
2009-01-11 10:00:00,0.00030863038382649425
2009-01-11 11:00:00,0.010080229996699094
2009-01-11 12:00:00,0.10891653909058033
2009-01-11 13:00:00,0.3344664184066072
2009-01-11 14:00:00,0.3446501018579705
2009-01-11 15:00:00,0.16082576346729566
2009-01-11 16:00:00,0.07979920382082677
2009-01-11 17:00:00,0.05564305682396256
2009-01-11 18:00:00,0.07700761362867796
2009-01-11 19:00:00,0.061364685903945566
2009-01-11 20:00:00,0.04653035500378132
2009-01-11 21:00:00,0.1020215080703063
2009-01-11 22:00:00,0.2622717858875307
2009-01-11 23:00:00,0.374551550635065
2009-01-12 00:00:00,0.43256399698974335
2009-01-12 01:00:00,0.3930370361169694
2009-01-12 02:00:00,0.3818136157361359
2009-01-12 03:00:00,0.4644169541399465
2009-01-12 04:00:00,0.5950059324238398
2009-01-12 05:00:00,0.5137763901659911
2009-01-12 06:00:00,0.2394288514289162
2009-01-12 07:00:00,0.10940006761338329
2009-01-12 08:00:00,0.040943065827409385
2009-01-12 09:00:00,0.029557311850144027
2009-01-12 10:00:00,0.03731953157883203
2009-01-12 11:00:00,0.022596637774514795
2009-01-12 12:00:00,0.001418348101643324
2009-01-12 13:00:00,0.0026773536493355037
2009-01-12 14:00:00,0.01207621837079072
2009-01-12 15:00:00,0.0748931889670366
2009-01-12 16:00:00,0.10883850383980428
2009-01-12 17:00:00,0.1747723569493067
2009-01-12 18:00:00,0.05987462943839109
2009-01-12 19:00:00,0.07804540525695622
2009-01-12 20:00:00,0.114072924462883
2009-01-12 21:00:00,0.17857039755346393
2009-01-12 22:00:00,0.7351455156786921
2009-01-12 23:00:00,0.7961323356725468
2009-01-13 00:00:00,0.6646550913985062
2009-01-13 01:00:00,0.4992487363967588
2009-01-13 02:00:00,0.21300232540669667
2009-01-13 03:00:00,0.0661635995875138
2009-01-13 04:00:00,0.04902013945217085
2009-01-13 05:00:00,0.13565368609385225
2009-01-13 06:00:00,0.1401729634671688
2009-01-13 07:00:00,0.037301859119792696
2009-01-13 08:00:00,0.009684031793530286
2009-01-13 09:00:00,0.004953058666962386
2009-01-13 10:00:00,0.07568816784154105
2009-01-13 11:00:00,0.13043857489485097
2009-01-13 12:00:00,0.25505618735011254
2009-01-13 13:00:00,0.18840260442611034
2009-01-13 14:00:00,0.13386061915557457
2009-01-13 15:00:00,0.030923124859516624
2009-01-13 16:00:00,0.02706192415427208
2009-01-13 17:00:00,0.12479564536004509
2009-01-13 18:00:00,0.0368564292138952
2009-01-13 19:00:00,0.06766936112745905
2009-01-13 20:00:00,0.15889694648103914
2009-01-13 21:00:00,0.1940855866753503
2009-01-13 22:00:00,0.3259293329282078
2009-01-13 23:00:00,0.13700229477934633
2009-01-14 00:00:00,0.022497825205239297
2009-01-14 01:00:00,0.00710904435921669
2009-01-14 02:00:00,0.04175766558671367
2009-01-14 03:00:00,0.03372936426158345
2009-01-14 04:00:00,0.04660702851430321
2009-01-14 05:00:00,0.02993491533199382
2009-01-14 06:00:00,0.0366436846657927
2009-01-14 07:00:00,0.032714797038745046
2009-01-14 08:00:00,0.0018316858816680313
2009-01-14 09:00:00,0.0019374708707872034
2009-01-14 10:00:00,0.0
2009-01-14 11:00:00,0.0
2009-01-14 12:00:00,0.015644542072347938
2009-01-14 13:00:00,0.0035836059605228905
2009-01-14 14:00:00,0.003482010433399379
2009-01-14 15:00:00,0.05251648425724709
2009-01-14 16:00:00,0.11008591878821158
2009-01-14 17:00:00,0.16919425863188578
2009-01-14 18:00:00,0.40550854941481196
2009-01-14 19:00:00,0.30599149810788645
2009-01-14 20:00:00,0.26649331896385325
2009-01-14 21:00:00,0.5539591028124031
2009-01-14 22:00:00,0.7575872829930034
2009-01-14 23:00:00,0.886818638241246
