time,output,direct,diffuse,temperature
01-01-12 0:00,0,0,0,14.222
01-01-12 1:00,0,0,0,14.067
01-01-12 2:00,0,0,0,13.898
01-01-12 3:00,0.009,0,0.029,14.365
01-01-12 4:00,0.122,0.036,0.107,15.971
01-01-12 5:00,0.307,0.211,0.13,18.286
01-01-12 6:00,0.515,0.476,0.114,21.341
01-01-12 7:00,0.658,0.665,0.119,23.675
01-01-12 8:00,0.749,0.797,0.126,25.343
01-01-12 9:00,0.794,0.874,0.128,26.625
01-01-12 10:00,0.792,0.877,0.127,27.531
01-01-12 11:00,0.742,0.803,0.126,28.041
01-01-12 12:00,0.62,0.613,0.139,28.078
01-01-12 13:00,0.478,0.431,0.132,27.809
01-01-12 14:00,0.3,0.227,0.121,27.119
01-01-12 15:00,0.12,0.054,0.092,25.807
01-01-12 16:00,0.001,0,0.027,22.392
01-01-12 17:00,0,0,0,19.625
01-01-12 18:00,0,0,0,18.12
01-01-12 19:00,0,0,0,16.943
01-01-12 20:00,0,0,0,16.025
01-01-12 21:00,0,0,0,15.276
01-01-12 22:00,0,0,0,14.687
01-01-12 23:00,0,0,0,14.324
02-01-12 0:00,0,0,0,14.076
02-01-12 1:00,0,0,0,14.079
02-01-12 2:00,0,0,0,13.972
02-01-12 3:00,0.003,0,0.03,14.474
02-01-12 4:00,0.123,0.047,0.098,17.039
02-01-12 5:00,0.313,0.233,0.118,20.033
02-01-12 6:00,0.507,0.467,0.118,22.896
02-01-12 7:00,0.657,0.669,0.119,24.745
02-01-12 8:00,0.748,0.801,0.126,26.078
02-01-12 9:00,0.798,0.882,0.128,27.066
02-01-12 10:00,0.77,0.822,0.148,27.555
02-01-12 11:00,0.69,0.675,0.174,27.593
02-01-12 12:00,0.587,0.524,0.18,27.429
02-01-12 13:00,0.442,0.339,0.177,26.898
02-01-12 14:00,0.284,0.182,0.146,26.054
02-01-12 15:00,0.123,0.055,0.094,24.705
02-01-12 16:00,0.003,0,0.027,21.826
02-01-12 17:00,0,0,0,19.67
02-01-12 18:00,0,0,0,18.949
02-01-12 19:00,0,0,0,18.189
02-01-12 20:00,0,0,0,17.532
02-01-12 21:00,0,0,0,17.02
02-01-12 22:00,0,0,0,16.564
02-01-12 23:00,0,0,0,16.156
03-01-12 0:00,0,0,0,15.737
03-01-12 1:00,0,0,0,15.293
03-01-12 2:00,0,0,0,14.868
03-01-12 3:00,0,0,0.028,14.964
03-01-12 4:00,0.124,0.077,0.069,17.177
03-01-12 5:00,0.343,0.308,0.078,21.129
03-01-12 6:00,0.535,0.54,0.087,25.043
03-01-12 7:00,0.674,0.734,0.096,28.207
03-01-12 8:00,0.762,0.871,0.103,30.28
03-01-12 9:00,0.807,0.949,0.105,31.441
03-01-12 10:00,0.801,0.939,0.108,31.908
03-01-12 11:00,0.747,0.849,0.112,31.941
03-01-12 12:00,0.617,0.626,0.137,31.362
03-01-12 13:00,0.429,0.324,0.185,30.145
03-01-12 14:00,0.244,0.099,0.187,28.375
03-01-12 15:00,0.092,0.011,0.106,26.11
03-01-12 16:00,0.006,0,0.018,23.526
03-01-12 17:00,0,0,0,21.685
03-01-12 18:00,0,0,0,20.352
03-01-12 19:00,0,0,0,19.098
03-01-12 20:00,0,0,0,17.946
03-01-12 21:00,0,0,0,17.019
03-01-12 22:00,0,0,0,16.294
03-01-12 23:00,0,0,0,15.692
04-01-12 0:00,0,0,0,15.252
04-01-12 1:00,0,0,0,14.929
04-01-12 2:00,0,0,0,14.638
04-01-12 3:00,0.005,0,0.028,14.712
04-01-12 4:00,0.121,0.05,0.091,15.987
04-01-12 5:00,0.343,0.302,0.079,18.58
04-01-12 6:00,0.542,0.543,0.083,22.167
04-01-12 7:00,0.685,0.742,0.09,25.462
04-01-12 8:00,0.774,0.882,0.096,27.976
04-01-12 9:00,0.812,0.95,0.101,29.773
04-01-12 10:00,0.805,0.945,0.103,30.978
04-01-12 11:00,0.752,0.865,0.101,31.637
04-01-12 12:00,0.659,0.731,0.095,31.818
04-01-12 13:00,0.495,0.493,0.104,31.42
04-01-12 14:00,0.289,0.219,0.121,30.22
04-01-12 15:00,0.118,0.054,0.093,28.346
04-01-12 16:00,0.004,0,0.026,25.003
04-01-12 17:00,0,0,0,22.103
04-01-12 18:00,0,0,0,20.364
04-01-12 19:00,0,0,0,19.029
04-01-12 20:00,0,0,0,18.008
04-01-12 21:00,0,0,0,17.224
04-01-12 22:00,0,0,0,16.613
04-01-12 23:00,0,0,0,16.031
05-01-12 0:00,0,0,0,15.483
05-01-12 1:00,0,0,0,15.124
05-01-12 2:00,0,0,0,14.802
05-01-12 3:00,0.009,0,0.031,15.519
05-01-12 4:00,0.119,0.025,0.116,17.311
05-01-12 5:00,0.298,0.177,0.156,19.32
05-01-12 6:00,0.498,0.422,0.147,21.674
05-01-12 7:00,0.634,0.594,0.159,23.793
05-01-12 8:00,0.702,0.665,0.19,25.459
05-01-12 9:00,0.723,0.673,0.22,26.6
05-01-12 10:00,0.692,0.599,0.252,27.244
05-01-12 11:00,0.627,0.491,0.268,27.483
05-01-12 12:00,0.533,0.371,0.262,27.351
05-01-12 13:00,0.407,0.235,0.238,26.853
05-01-12 14:00,0.252,0.096,0.197,25.913
05-01-12 15:00,0.102,0.014,0.113,24.369
05-01-12 16:00,0.009,0,0.024,22.04
05-01-12 17:00,0,0,0,20.019
05-01-12 18:00,0,0,0,19.05
05-01-12 19:00,0,0,0,18.593
05-01-12 20:00,0,0,0,18.266
05-01-12 21:00,0,0,0,17.966
05-01-12 22:00,0,0,0,17.67
05-01-12 23:00,0,0,0,17.351
06-01-12 0:00,0,0,0,17.053
06-01-12 1:00,0,0,0,16.676
06-01-12 2:00,0,0,0,16.235
06-01-12 3:00,0.009,0,0.029,16.363
06-01-12 4:00,0.123,0.039,0.106,17.723
06-01-12 5:00,0.34,0.284,0.097,20.265
06-01-12 6:00,0.524,0.499,0.11,23.97
06-01-12 7:00,0.651,0.66,0.13,26.828
06-01-12 8:00,0.739,0.789,0.14,28.747
06-01-12 9:00,0.784,0.86,0.145,29.838
06-01-12 10:00,0.741,0.753,0.187,30.168
06-01-12 11:00,0.623,0.501,0.264,29.846
06-01-12 12:00,0.472,0.246,0.313,29.049
06-01-12 13:00,0.309,0.085,0.274,27.781
06-01-12 14:00,0.194,0.035,0.193,26.354
06-01-12 15:00,0.094,0.01,0.109,24.718
06-01-12 16:00,0.008,0,0.022,22.467
06-01-12 17:00,0,0,0,20.515
06-01-12 18:00,0,0,0,19.219
06-01-12 19:00,0,0,0,18.228
06-01-12 20:00,0,0,0,17.633
06-01-12 21:00,0,0,0,17.356
06-01-12 22:00,0,0,0,17.175
06-01-12 23:00,0,0,0,16.999
07-01-12 0:00,0,0,0,16.776
07-01-12 1:00,0,0,0,16.519
07-01-12 2:00,0,0,0,16.105
07-01-12 3:00,0.007,0,0.028,16.129
07-01-12 4:00,0.117,0.035,0.104,17.088
07-01-12 5:00,0.339,0.288,0.089,18.852
07-01-12 6:00,0.543,0.537,0.088,21.652
07-01-12 7:00,0.689,0.736,0.096,24.347
07-01-12 8:00,0.782,0.877,0.102,26.299
07-01-12 9:00,0.817,0.932,0.112,27.539
07-01-12 10:00,0.787,0.867,0.132,28.129
07-01-12 11:00,0.717,0.744,0.148,28.295
07-01-12 12:00,0.609,0.582,0.155,28.042
07-01-12 13:00,0.46,0.383,0.157,27.3
07-01-12 14:00,0.289,0.187,0.147,26.067
07-01-12 15:00,0.109,0.025,0.109,24.221
07-01-12 16:00,0.008,0,0.025,21.813
07-01-12 17:00,0,0,0,19.649
07-01-12 18:00,0,0,0,18.336
07-01-12 19:00,0,0,0,17.436
07-01-12 20:00,0,0,0,16.843
07-01-12 21:00,0,0,0,16.534
07-01-12 22:00,0,0,0,16.313
07-01-12 23:00,0,0,0,16.111
08-01-12 0:00,0,0,0,15.82
08-01-12 1:00,0,0,0,15.544
08-01-12 2:00,0,0,0,15.309
08-01-12 3:00,0.01,0,0.028,15.515
08-01-12 4:00,0.127,0.038,0.111,17.085
08-01-12 5:00,0.334,0.259,0.116,20.441
08-01-12 6:00,0.517,0.471,0.13,24.045
08-01-12 7:00,0.63,0.587,0.17,26.171
08-01-12 8:00,0.688,0.63,0.217,27.61
08-01-12 9:00,0.687,0.572,0.277,28.39
08-01-12 10:00,0.629,0.424,0.344,28.581
08-01-12 11:00,0.52,0.234,0.384,28.259
08-01-12 12:00,0.375,0.092,0.344,27.454
08-01-12 13:00,0.271,0.045,0.268,26.542
08-01-12 14:00,0.18,0.022,0.19,25.555
08-01-12 15:00,0.044,0.001,0.061,23.742
08-01-12 16:00,0.002,0,0.011,21.758
08-01-12 17:00,0,0,0,20.216
08-01-12 18:00,0,0,0,19.066
08-01-12 19:00,0,0,0,18.12
08-01-12 20:00,0,0,0,17.369
08-01-12 21:00,0,0,0,17.1
08-01-12 22:00,0,0,0,16.941
08-01-12 23:00,0,0,0,16.73
09-01-12 0:00,0,0,0,16.493
09-01-12 1:00,0,0,0,16.281
09-01-12 2:00,0,0,0,16.151
09-01-12 3:00,0.009,0,0.022,16.269
09-01-12 4:00,0.115,0.011,0.127,17.564
09-01-12 5:00,0.268,0.075,0.226,20.037
09-01-12 6:00,0.372,0.114,0.308,22.667
09-01-12 7:00,0.437,0.126,0.378,24.395
09-01-12 8:00,0.462,0.113,0.423,25.348
09-01-12 9:00,0.457,0.092,0.44,25.809
09-01-12 10:00,0.394,0.053,0.402,25.792
09-01-12 11:00,0.326,0.031,0.344,25.541
09-01-12 12:00,0.25,0.017,0.271,25.101
09-01-12 13:00,0.18,0.009,0.201,24.515
09-01-12 14:00,0.111,0.004,0.131,23.806
09-01-12 15:00,0.043,0.001,0.06,22.943
09-01-12 16:00,0.002,0,0.011,21.623
09-01-12 17:00,0,0,0,20.383
09-01-12 18:00,0,0,0,19.424
09-01-12 19:00,0,0,0,18.646
09-01-12 20:00,0,0,0,17.935
09-01-12 21:00,0,0,0,17.401
09-01-12 22:00,0,0,0,17.05
09-01-12 23:00,0,0,0,16.996
10-01-12 0:00,0,0,0,16.797
10-01-12 1:00,0,0,0,16.131
10-01-12 2:00,0,0,0,15.664
10-01-12 3:00,0.007,0,0.03,16.09
10-01-12 4:00,0.128,0.043,0.107,18.031
10-01-12 5:00,0.327,0.235,0.131,20.427
10-01-12 6:00,0.498,0.414,0.161,23.278
10-01-12 7:00,0.615,0.533,0.201,25.373
10-01-12 8:00,0.67,0.551,0.263,26.405
10-01-12 9:00,0.595,0.324,0.387,26.47
10-01-12 10:00,0.508,0.167,0.429,26.188
10-01-12 11:00,0.365,0.057,0.363,25.263
10-01-12 12:00,0.286,0.031,0.296,24.218
10-01-12 13:00,0.214,0.019,0.228,23.215
10-01-12 14:00,0.135,0.009,0.151,22.176
10-01-12 15:00,0.065,0.003,0.082,20.952
10-01-12 16:00,0.006,0,0.016,19.442
10-01-12 17:00,0,0,0,18.49
10-01-12 18:00,0,0,0,18.189
10-01-12 19:00,0,0,0,18.033
10-01-12 20:00,0,0,0,17.797
10-01-12 21:00,0,0,0,17.54
10-01-12 22:00,0,0,0,17.134
10-01-12 23:00,0,0,0,16.593
11-01-12 0:00,0,0,0,15.97
11-01-12 1:00,0,0,0,15.612
11-01-12 2:00,0,0,0,15.324
11-01-12 3:00,0.004,0,0.026,15.578
11-01-12 4:00,0.114,0.04,0.095,16.932
11-01-12 5:00,0.324,0.268,0.093,18.829
11-01-12 6:00,0.542,0.543,0.083,21.792
11-01-12 7:00,0.692,0.749,0.087,24.342
11-01-12 8:00,0.786,0.892,0.093,26.3
11-01-12 9:00,0.828,0.966,0.097,27.814
11-01-12 10:00,0.823,0.965,0.097,28.865
11-01-12 11:00,0.772,0.888,0.095,29.402
11-01-12 12:00,0.673,0.743,0.09,29.44
11-01-12 13:00,0.524,0.542,0.084,28.98
11-01-12 14:00,0.33,0.307,0.078,27.993
11-01-12 15:00,0.124,0.083,0.069,26.24
11-01-12 16:00,0.001,0,0.023,22.821
11-01-12 17:00,0,0,0,20.483
11-01-12 18:00,0,0,0,19.501
11-01-12 19:00,0,0,0,18.617
11-01-12 20:00,0,0,0,17.915
11-01-12 21:00,0,0,0,17.358
11-01-12 22:00,0,0,0,16.792
11-01-12 23:00,0,0,0,16.344
12-01-12 0:00,0,0,0,16.033
12-01-12 1:00,0,0,0,15.726
12-01-12 2:00,0,0,0,15.388
12-01-12 3:00,0,0,0.026,15.853
12-01-12 4:00,0.114,0.055,0.08,18.05
12-01-12 5:00,0.335,0.296,0.081,21.409
12-01-12 6:00,0.517,0.511,0.095,25.57
12-01-12 7:00,0.665,0.714,0.101,27.873
12-01-12 8:00,0.757,0.852,0.107,29.307
12-01-12 9:00,0.797,0.915,0.114,30.232
12-01-12 10:00,0.784,0.889,0.122,30.724
12-01-12 11:00,0.734,0.811,0.122,30.874
12-01-12 12:00,0.634,0.662,0.121,30.567
12-01-12 13:00,0.479,0.446,0.125,29.737
12-01-12 14:00,0.299,0.232,0.117,28.419
12-01-12 15:00,0.122,0.065,0.085,26.463
12-01-12 16:00,0.003,0,0.024,23.27
12-01-12 17:00,0,0,0,20.841
12-01-12 18:00,0,0,0,19.489
